edge_id,src_atom_id,dst_atom_id,relation_type,rule_id,confidence,evidence_json,notes
EDGE:V1:000427,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-004,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-004"", ""signal_type"": ""preference""}",
EDGE:V1:000428,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-005,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-005"", ""signal_type"": ""format""}",
EDGE:V1:000429,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-006,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-006"", ""signal_type"": ""constraint""}",
EDGE:V1:000430,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-007,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-007"", ""signal_type"": ""preference""}",
EDGE:V1:000431,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-008,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-008"", ""signal_type"": ""risk""}",
EDGE:V1:000432,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-009,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-009"", ""signal_type"": ""risk""}",
EDGE:V1:000433,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-010,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-010"", ""signal_type"": ""constraint""}",
EDGE:V1:000434,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-011,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-011"", ""signal_type"": ""assumption""}",
EDGE:V1:000435,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-012,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-012"", ""signal_type"": ""format""}",
EDGE:V1:000436,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-013,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-013"", ""signal_type"": ""constraint""}",
EDGE:V1:000437,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-014,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-014"", ""signal_type"": ""preference""}",
EDGE:V1:000438,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-015,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-015"", ""signal_type"": ""risk""}",
EDGE:V1:000439,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-016,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-016"", ""signal_type"": ""assumption""}",
EDGE:V1:000440,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-017,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-017"", ""signal_type"": ""constraint""}",
EDGE:V1:000441,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-018,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-018"", ""signal_type"": ""preference""}",
EDGE:V1:000442,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-019,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-019"", ""signal_type"": ""assumption""}",
EDGE:V1:000443,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-020,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-020"", ""signal_type"": ""constraint""}",
EDGE:V1:000444,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-021,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-021"", ""signal_type"": ""preference""}",
EDGE:V1:000445,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-022,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-022"", ""signal_type"": ""format""}",
EDGE:V1:000446,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-023,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-023"", ""signal_type"": ""preference""}",
EDGE:V1:000447,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-024,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-024"", ""signal_type"": ""constraint""}",
EDGE:V1:000448,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-025,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-025"", ""signal_type"": ""risk""}",
EDGE:V1:000449,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-026,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-026"", ""signal_type"": ""constraint""}",
EDGE:V1:000450,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-027,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-027"", ""signal_type"": ""preference""}",
EDGE:V1:000451,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-028"", ""signal_type"": ""constraint""}",
EDGE:V1:000452,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-029"", ""signal_type"": ""format""}",
EDGE:V1:000453,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-030"", ""signal_type"": ""constraint""}",
EDGE:V1:000454,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-031"", ""signal_type"": ""risk""}",
EDGE:V1:000455,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-032"", ""signal_type"": ""format""}",
EDGE:V1:000456,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-033"", ""signal_type"": ""constraint""}",
EDGE:V1:000457,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-034"", ""signal_type"": ""assumption""}",
EDGE:V1:000458,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-035"", ""signal_type"": ""format""}",
EDGE:V1:000459,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-036"", ""signal_type"": ""constraint""}",
EDGE:V1:000460,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-037"", ""signal_type"": ""assumption""}",
EDGE:V1:000461,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-038"", ""signal_type"": ""preference""}",
EDGE:V1:000462,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-039,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-039"", ""signal_type"": ""preference""}",
EDGE:V1:000463,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-040,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-040"", ""signal_type"": ""constraint""}",
EDGE:V1:000464,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-041,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-041"", ""signal_type"": ""risk""}",
EDGE:V1:000465,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-042,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-042"", ""signal_type"": ""preference""}",
EDGE:V1:000466,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-043,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-043"", ""signal_type"": ""constraint""}",
EDGE:V1:000467,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-044,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-044"", ""signal_type"": ""risk""}",
EDGE:V1:000468,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-045,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-045"", ""signal_type"": ""preference""}",
EDGE:V1:000469,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-046,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-046"", ""signal_type"": ""risk""}",
EDGE:V1:000470,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-047,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-047"", ""signal_type"": ""preference""}",
EDGE:V1:000471,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-048,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-048"", ""signal_type"": ""risk""}",
EDGE:V1:000472,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-049,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-049"", ""signal_type"": ""assumption""}",
EDGE:V1:000473,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-050,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-050"", ""signal_type"": ""format""}",
EDGE:V1:000474,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-051,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-051"", ""signal_type"": ""preference""}",
EDGE:V1:000475,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-052,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-052"", ""signal_type"": ""constraint""}",
EDGE:V1:000476,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-053,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-053"", ""signal_type"": ""format""}",
EDGE:V1:000477,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-054,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-054"", ""signal_type"": ""assumption""}",
EDGE:V1:000478,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-055,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-055"", ""signal_type"": ""risk""}",
EDGE:V1:000479,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-056,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-056"", ""signal_type"": ""preference""}",
EDGE:V1:000480,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-057,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-057"", ""signal_type"": ""constraint""}",
EDGE:V1:000481,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-058,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-058"", ""signal_type"": ""assumption""}",
EDGE:V1:000482,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-059,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-059"", ""signal_type"": ""preference""}",
EDGE:V1:000483,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-060,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-060"", ""signal_type"": ""preference""}",
EDGE:V1:000484,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-061,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-061"", ""signal_type"": ""constraint""}",
EDGE:V1:000485,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-062,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-062"", ""signal_type"": ""assumption""}",
EDGE:V1:000486,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-063,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-063"", ""signal_type"": ""preference""}",
EDGE:V1:000487,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-064,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-064"", ""signal_type"": ""constraint""}",
EDGE:V1:000488,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-065,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-065"", ""signal_type"": ""assumption""}",
EDGE:V1:000489,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-066,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-066"", ""signal_type"": ""format""}",
EDGE:V1:000490,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-067,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-067"", ""signal_type"": ""constraint""}",
EDGE:V1:000491,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-068,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-068"", ""signal_type"": ""assumption""}",
EDGE:V1:000492,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-069,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-069"", ""signal_type"": ""format""}",
EDGE:V1:000493,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-070,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-070"", ""signal_type"": ""constraint""}",
EDGE:V1:000494,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-071,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-071"", ""signal_type"": ""assumption""}",
EDGE:V1:000495,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-072,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-072"", ""signal_type"": ""preference""}",
EDGE:V1:000496,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-073,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-073"", ""signal_type"": ""constraint""}",
EDGE:V1:000497,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-074,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-074"", ""signal_type"": ""risk""}",
EDGE:V1:000498,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-075,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-075"", ""signal_type"": ""preference""}",
EDGE:V1:000499,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-076,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-076"", ""signal_type"": ""constraint""}",
EDGE:V1:000500,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-077,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-077"", ""signal_type"": ""assumption""}",
EDGE:V1:000501,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-078,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-078"", ""signal_type"": ""risk""}",
EDGE:V1:000502,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-079,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-079"", ""signal_type"": ""preference""}",
EDGE:V1:000503,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-080,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-080"", ""signal_type"": ""constraint""}",
EDGE:V1:000504,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-081,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-081"", ""signal_type"": ""risk""}",
EDGE:V1:000505,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-082,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-082"", ""signal_type"": ""preference""}",
EDGE:V1:000506,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-083,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-083"", ""signal_type"": ""constraint""}",
EDGE:V1:000507,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-084,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-084"", ""signal_type"": ""assumption""}",
EDGE:V1:000508,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-085,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-085"", ""signal_type"": ""preference""}",
EDGE:V1:000509,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-086,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-086"", ""signal_type"": ""constraint""}",
